City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
236,sola,TZ,2020-01-09 01:30:35,-3.17,33.8,63.37,92,74,3.69,light rain,1.19,0.0
237,huntsville,US,2020-01-09 01:30:36,34.73,-86.59,48.2,75,1,3.11,clear sky,0.0,0.0
238,ibra,OM,2020-01-09 01:30:36,22.69,58.55,59.68,71,0,1.12,clear sky,0.0,0.0
239,nganjuk,ID,2020-01-09 01:30:36,-7.6,111.9,85.05,71,96,6.29,light rain,1.06,0.0
240,tateyama,JP,2020-01-09 01:30:36,36.66,137.31,48.99,75,40,5.82,scattered clouds,0.0,0.0
241,maragogi,BR,2020-01-09 01:30:36,-9.01,-35.22,79.83,77,5,15.79,light rain,0.13,0.0
242,kurumkan,RU,2020-01-09 01:30:37,54.33,110.32,3.18,95,100,0.98,light snow,0.0,0.13
243,gayeri,BF,2020-01-09 01:30:37,12.65,0.49,71.78,24,0,8.72,clear sky,0.0,0.0
244,chuy,UY,2020-01-09 01:30:37,-33.69,-53.46,67.95,72,0,10.83,clear sky,0.0,0.0
245,bambanglipuro,ID,2020-01-09 01:30:37,-7.95,110.28,83.1,72,49,8.99,light rain,2.75,0.0
246,balkanabat,TM,2020-01-09 01:30:37,39.51,54.36,40.24,46,100,4.29,overcast clouds,0.0,0.0
247,touros,BR,2020-01-09 01:30:38,-5.2,-35.46,80.6,83,75,8.05,shower rain,0.0,0.0
248,vila velha,BR,2020-01-09 01:30:38,-3.71,-38.6,82.4,74,75,4.7,broken clouds,0.0,0.0
249,manama,AE,2020-01-09 01:30:38,25.33,56.02,66.2,59,0,6.93,clear sky,0.0,0.0
250,turangi,NZ,2020-01-09 01:30:38,-39.0,175.93,72.0,46,36,7.0,scattered clouds,0.0,0.0
251,daru,PG,2020-01-09 01:30:39,-9.07,143.21,90.27,53,100,3.71,overcast clouds,0.0,0.0
252,pontes e lacerda,BR,2020-01-09 01:30:39,-15.23,-59.33,72.91,97,100,2.57,overcast clouds,0.0,0.0
253,ambon,FR,2020-01-09 01:30:39,47.55,-2.56,55.0,100,90,19.46,mist,0.0,0.0
254,beringovskiy,RU,2020-01-09 01:30:40,63.05,179.32,13.37,89,100,19.1,light snow,0.0,0.19
255,shestakovo,RU,2020-01-09 01:30:40,56.49,103.96,5.92,95,100,3.22,light snow,0.0,0.13
256,guerrero negro,MX,2020-01-09 01:30:40,27.97,-114.04,59.05,76,100,6.89,overcast clouds,0.0,0.0
257,tuktoyaktuk,CA,2020-01-09 01:30:40,69.44,-133.03,-20.2,75,75,11.41,light snow,0.0,0.0
258,yuksekova,TR,2020-01-09 01:30:40,37.57,44.29,26.6,100,90,2.24,overcast clouds,0.0,0.0
259,mango,CF,2020-01-09 01:30:41,4.65,22.36,73.17,34,75,5.79,broken clouds,0.0,0.0
260,kahului,US,2020-01-09 01:30:41,20.89,-156.47,80.6,54,40,16.11,scattered clouds,0.0,0.0
261,liancheng,CN,2020-01-09 01:30:41,24.05,105.06,65.95,63,0,12.77,clear sky,0.0,0.0
262,monastyrshchina,RU,2020-01-09 01:30:41,54.35,31.84,33.91,95,100,12.95,light rain,0.25,0.0
263,diffa,NE,2020-01-09 01:30:42,13.32,12.61,65.89,32,9,12.26,clear sky,0.0,0.0
264,pecos,US,2020-01-09 01:30:42,31.42,-103.49,60.8,23,1,6.62,clear sky,0.0,0.0
265,lorengau,PG,2020-01-09 01:30:42,-2.02,147.27,83.61,77,100,9.95,moderate rain,4.44,0.0
266,boyabat,TR,2020-01-09 01:30:42,41.47,34.77,28.42,95,98,1.43,light snow,0.0,0.56
267,high prairie,CA,2020-01-09 01:30:42,55.43,-116.48,-7.46,97,100,6.96,light snow,0.0,0.19
268,ouadda,CF,2020-01-09 01:30:43,8.07,22.4,67.05,31,44,5.46,scattered clouds,0.0,0.0
269,provideniya,RU,2020-01-09 01:30:43,64.42,-173.23,1.4,77,49,15.66,scattered clouds,0.0,0.0
270,batemans bay,AU,2020-01-09 01:30:43,-35.71,150.18,66.0,81,100,3.91,light rain,0.25,0.0
271,kushiro,JP,2020-01-09 01:30:43,43.11,144.15,28.4,58,20,11.41,few clouds,0.0,0.0
272,san patricio,PY,2020-01-09 01:30:44,-26.98,-56.83,79.57,57,87,5.59,overcast clouds,0.0,0.0
273,kirkwood,ZA,2020-01-09 01:30:44,-33.4,25.44,68.0,88,20,19.46,few clouds,0.0,0.0
274,singkang,MY,2020-01-09 01:30:44,2.1,102.8,82.4,69,20,8.05,few clouds,0.0,0.0
275,vagay,RU,2020-01-09 01:30:44,57.94,69.02,5.29,97,96,4.61,overcast clouds,0.0,0.0
276,dingle,PH,2020-01-09 01:30:45,11.0,122.67,81.32,75,58,14.12,light rain,0.19,0.0
277,houma,CN,2020-01-09 01:30:45,35.63,111.36,35.53,70,95,2.37,overcast clouds,0.0,0.0
278,lakes entrance,AU,2020-01-09 01:30:46,-37.88,147.99,82.0,73,53,8.01,broken clouds,0.0,0.0
279,vila,IT,2020-01-09 01:30:46,45.18,8.4,39.99,100,0,4.7,clear sky,0.0,0.0
280,samarai,PG,2020-01-09 01:30:46,-10.62,150.67,87.57,64,1,8.95,clear sky,0.0,0.0
281,sisimiut,GL,2020-01-09 01:30:46,66.94,-53.67,-6.61,79,100,19.19,light snow,0.0,0.56
282,sawtell,AU,2020-01-09 01:30:46,-30.38,153.1,91.0,58,78,12.75,broken clouds,0.0,0.0
283,koulikoro,ML,2020-01-09 01:30:46,12.86,-7.56,69.8,37,1,3.36,clear sky,0.0,0.0
284,kirksville,US,2020-01-09 01:30:47,40.19,-92.58,30.99,54,1,14.99,clear sky,0.0,0.0
285,half moon bay,US,2020-01-09 01:30:47,37.46,-122.43,54.0,87,75,6.93,broken clouds,0.0,0.0
286,ciudad bolivar,VE,2020-01-09 01:30:47,8.12,-63.55,77.41,71,0,10.96,clear sky,0.0,0.0
287,leningradskiy,RU,2020-01-09 01:30:47,69.38,178.42,-10.32,81,99,5.48,overcast clouds,0.0,0.0
288,coahuayana,MX,2020-01-09 01:30:48,18.62,-100.35,71.67,33,0,3.53,clear sky,0.0,0.0
289,xichang,CN,2020-01-09 01:29:21,27.88,102.25,30.99,98,16,5.12,few clouds,0.0,0.0
290,qaanaaq,GL,2020-01-09 01:30:48,77.48,-69.36,-21.33,78,36,2.95,scattered clouds,0.0,0.0
291,struer,DK,2020-01-09 01:30:48,56.48,8.6,42.01,86,82,6.93,broken clouds,0.0,0.0
292,harper,US,2020-01-09 01:30:48,30.3,-99.24,63.0,51,90,8.05,overcast clouds,0.0,0.0
293,san fernando,TT,2020-01-09 01:30:49,10.28,-61.46,80.6,74,75,6.93,broken clouds,0.0,0.0
294,the valley,AI,2020-01-09 01:30:49,18.22,-63.06,80.01,78,20,11.41,few clouds,0.0,0.0
295,beyneu,KZ,2020-01-09 01:30:49,45.32,55.19,31.66,90,100,13.24,overcast clouds,0.0,0.0
296,yar-sale,RU,2020-01-09 01:30:50,66.83,70.83,-2.97,97,100,16.73,overcast clouds,0.0,0.0
297,tavda,RU,2020-01-09 01:30:50,58.04,65.27,2.01,96,0,5.61,clear sky,0.0,0.0
298,mareeba,AU,2020-01-09 01:30:50,-16.99,145.42,91.0,70,75,16.11,light intensity shower rain,0.0,0.0
299,namatanai,PG,2020-01-09 01:30:50,-3.66,152.44,85.51,73,97,10.6,light rain,1.63,0.0
300,vanavara,RU,2020-01-09 01:30:50,60.35,102.28,-1.97,98,100,5.12,overcast clouds,0.0,0.0
301,kudahuvadhoo,MV,2020-01-09 01:30:51,2.67,72.89,82.22,78,100,17.98,overcast clouds,0.0,0.0
302,ayacucho,PE,2020-01-09 01:30:51,-13.16,-74.23,46.44,89,100,4.36,overcast clouds,0.0,0.0
303,ypsonas,CY,2020-01-09 01:30:51,34.69,32.96,52.0,81,75,3.36,broken clouds,0.0,0.0
304,ames,US,2020-01-09 01:27:14,42.03,-93.62,26.01,53,1,17.22,clear sky,0.0,0.0
305,vung tau,VN,2020-01-09 01:30:51,10.35,107.08,86.11,54,0,2.08,clear sky,0.0,0.0
306,nago,IT,2020-01-09 01:30:52,45.88,10.89,42.01,100,90,2.24,fog,0.0,0.0
307,francisco beltrao,BR,2020-01-09 01:30:52,-26.08,-53.05,68.59,95,0,2.19,clear sky,0.0,0.0
308,kem,UG,2020-01-09 01:30:53,2.68,33.77,68.95,64,28,1.9,scattered clouds,0.0,0.0
309,esperance,AU,2020-01-09 01:30:53,-33.86,121.89,69.8,60,90,12.75,overcast clouds,0.0,0.0
310,jamsa,FI,2020-01-09 01:30:54,61.86,25.19,34.0,86,0,11.41,clear sky,0.0,0.0
311,mora,PT,2020-01-09 01:30:54,38.94,-8.17,53.01,100,0,1.01,clear sky,0.0,0.0
312,malindi,KE,2020-01-09 01:29:29,-3.22,40.12,76.78,90,91,2.42,light rain,0.19,0.0
313,vestmannaeyjar,IS,2020-01-09 01:30:54,63.44,-20.27,37.81,62,100,39.88,light snow,0.0,0.75
314,nhulunbuy,AU,2020-01-09 01:30:54,-12.18,136.78,86.0,70,75,17.22,shower rain,0.0,0.0
315,huangmei,CN,2020-01-09 01:30:55,30.1,115.95,39.79,90,100,13.73,light rain,1.06,0.0
316,sungairaya,ID,2020-01-09 01:30:55,0.7,108.9,84.72,78,56,2.68,light rain,3.0,0.0
317,iracoubo,GF,2020-01-09 01:30:55,5.48,-53.21,79.54,78,13,18.66,light rain,0.56,0.0
318,dedougou,BF,2020-01-09 01:30:55,12.47,-3.47,72.09,23,0,5.73,clear sky,0.0,0.0
319,barra patuca,HN,2020-01-09 01:30:56,15.8,-84.28,79.59,79,0,22.48,clear sky,0.0,0.0
320,gillette,US,2020-01-09 01:30:56,44.29,-105.5,41.0,55,75,10.29,broken clouds,0.0,0.0
321,dunedin,NZ,2020-01-09 01:30:56,-45.87,170.5,53.11,73,100,20.38,overcast clouds,0.0,0.0
322,fortuna,US,2020-01-09 01:30:56,40.6,-124.16,50.0,93,90,0.78,overcast clouds,0.0,0.0
323,orotukan,RU,2020-01-09 01:30:56,62.26,151.67,-21.86,78,99,2.48,overcast clouds,0.0,0.0
324,sangar,RU,2020-01-09 01:30:57,63.92,127.47,-13.59,99,98,0.49,overcast clouds,0.0,0.0
325,halifax,CA,2020-01-09 01:27:39,44.65,-63.58,28.0,100,75,16.11,light snow,0.0,0.0
326,oras,PH,2020-01-09 01:30:57,12.14,125.44,81.3,73,97,14.07,light rain,0.25,0.0
327,iquitos,PE,2020-01-09 01:30:57,-3.75,-73.25,78.8,83,100,2.77,overcast clouds,0.0,0.0
328,bodden town,KY,2020-01-09 01:30:57,19.28,-81.25,79.0,78,40,13.87,scattered clouds,0.0,0.0
329,vikulovo,RU,2020-01-09 01:30:58,55.07,40.96,26.69,89,100,13.24,overcast clouds,0.0,0.0
330,udachnyy,RU,2020-01-09 01:30:58,66.42,112.4,-0.4,84,96,4.47,overcast clouds,0.0,0.0
331,indramayu,ID,2020-01-09 01:30:58,-4.05,103.78,84.25,65,95,7.87,light rain,0.13,0.0
332,rong kwang,TH,2020-01-09 01:30:58,18.34,100.32,64.4,100,0,1.36,mist,0.0,0.0
333,petropavlovsk-kamchatskiy,RU,2020-01-09 01:30:58,53.05,158.65,17.6,85,90,13.42,light shower snow,0.0,0.0
334,masuguru,MZ,2020-01-09 01:30:59,-11.38,38.46,73.98,96,96,3.74,overcast clouds,0.0,0.0
335,sankeshwar,IN,2020-01-09 01:30:59,16.27,74.48,60.8,93,51,7.81,broken clouds,0.0,0.0
336,mnogovershinnyy,RU,2020-01-09 01:30:59,53.94,139.92,8.62,88,9,4.97,clear sky,0.0,0.0
337,solnechnyy,RU,2020-01-09 01:30:59,50.72,136.64,9.81,90,0,4.03,clear sky,0.0,0.0
338,srednekolymsk,RU,2020-01-09 01:30:59,67.46,153.71,-27.35,92,81,3.09,broken clouds,0.0,0.0
339,karema,TZ,2020-01-09 01:31:00,-6.82,30.44,70.81,85,100,5.91,light rain,1.38,0.0
340,biak,ID,2020-01-09 01:31:00,-0.91,122.88,83.55,70,100,2.55,overcast clouds,0.0,0.0
341,tra vinh,VN,2020-01-09 01:31:00,9.93,106.35,86.31,54,31,8.63,scattered clouds,0.0,0.0
342,cruz,BR,2020-01-09 01:31:00,-2.92,-40.18,76.37,89,5,2.59,clear sky,0.0,0.0
343,praia,BR,2020-01-09 01:31:01,-20.25,-43.81,73.4,78,20,2.13,few clouds,0.0,0.0
344,kerema,PG,2020-01-09 01:31:01,-7.96,145.78,82.45,86,100,7.16,moderate rain,6.0,0.0
345,nyaunglebin,MM,2020-01-09 01:31:01,17.95,96.73,78.49,47,0,5.41,clear sky,0.0,0.0
346,norman wells,CA,2020-01-09 01:31:02,65.28,-126.83,-31.0,73,90,2.24,light snow,0.0,0.0
347,avera,US,2020-01-09 01:31:02,33.19,-82.53,50.0,53,1,3.0,clear sky,0.0,0.0
348,wladyslawowo,PL,2020-01-09 01:31:02,54.79,18.4,45.0,87,64,9.17,broken clouds,0.0,0.0
349,marsabit,KE,2020-01-09 01:31:02,2.34,37.99,72.72,77,0,19.53,clear sky,0.0,0.0
350,charters towers,AU,2020-01-09 01:31:02,-20.07,146.27,95.76,27,0,12.3,clear sky,0.0,0.0
351,saint george,GR,2020-01-09 01:31:03,39.45,22.34,34.0,79,9,2.44,clear sky,0.0,0.0
352,glenwood springs,US,2020-01-09 01:31:03,39.55,-107.33,35.6,67,90,18.34,overcast clouds,0.0,0.0
353,los alamos,US,2020-01-09 01:31:04,35.88,-106.3,37.4,31,1,9.17,clear sky,0.0,0.0
354,rawson,AR,2020-01-09 01:28:33,-43.3,-65.11,64.9,35,97,29.62,overcast clouds,0.0,0.0
355,buncrana,GB,2020-01-09 01:31:05,55.14,-7.45,36.7,91,100,4.45,light rain,0.31,0.0
356,darab,IR,2020-01-09 01:31:05,28.75,54.55,45.09,65,100,2.21,overcast clouds,0.0,0.0
357,kuusamo,FI,2020-01-09 01:31:05,65.96,29.19,30.2,80,53,9.17,broken clouds,0.0,0.0
358,kovdor,RU,2020-01-09 01:31:05,67.56,30.47,25.11,87,40,13.65,scattered clouds,0.0,0.0
359,panjab,AF,2020-01-09 01:31:05,34.38,67.02,-4.5,14,0,2.46,clear sky,0.0,0.0
360,chase,US,2020-01-09 01:31:06,38.35,-98.35,53.01,43,1,21.92,clear sky,0.0,0.0
361,yantal,RU,2020-01-09 01:31:07,56.85,105.25,5.36,95,100,4.61,light snow,0.0,0.13
362,conceicao do araguaia,BR,2020-01-09 01:29:59,-8.26,-49.26,75.9,83,49,2.73,scattered clouds,0.0,0.0
363,alihe,CN,2020-01-09 01:31:08,50.57,123.73,4.69,77,99,3.4,overcast clouds,0.0,0.0
364,traverse city,US,2020-01-09 01:31:09,44.76,-85.62,24.01,62,90,3.36,light snow,0.0,0.0
365,westport,US,2020-01-09 01:30:08,41.14,-73.36,34.0,37,1,29.97,clear sky,0.0,0.0
366,honiara,SB,2020-01-09 01:31:09,-9.43,159.96,82.4,88,90,4.7,overcast clouds,0.0,0.0
367,basco,US,2020-01-09 01:31:10,40.33,-91.2,33.01,63,1,14.99,clear sky,0.0,0.0
368,saint-joseph,FR,2020-01-09 01:31:11,43.56,6.97,51.01,86,0,5.82,clear sky,0.0,0.0
369,ridgecrest,US,2020-01-09 01:27:02,35.62,-117.67,53.6,27,40,5.82,scattered clouds,0.0,0.0
370,naryan-mar,RU,2020-01-09 01:31:11,67.67,53.09,32.49,96,100,25.7,snow,0.0,2.69
371,san luis,AR,2020-01-09 01:31:11,-33.3,-66.34,80.91,33,15,22.39,few clouds,0.0,0.0
372,high level,CA,2020-01-09 01:31:11,58.52,-117.13,-13.0,75,40,9.17,scattered clouds,0.0,0.0
373,callaway,US,2020-01-09 01:31:12,46.98,-95.91,8.01,65,90,16.11,overcast clouds,0.0,0.0
374,mgandu,TZ,2020-01-09 01:31:12,-5.96,34.11,60.31,98,100,3.18,light rain,2.5,0.0
375,gorontalo,ID,2020-01-09 01:31:12,0.54,123.06,86.81,60,100,2.15,overcast clouds,0.0,0.0
376,geraldton,CA,2020-01-09 01:26:14,49.72,-86.95,-18.4,68,5,2.24,clear sky,0.0,0.0
377,goderich,CA,2020-01-09 01:31:12,43.74,-81.71,24.01,86,95,8.01,light snow,0.0,0.13
378,coihaique,CL,2020-01-09 01:31:13,-45.58,-72.07,37.4,86,90,5.82,light rain,0.0,0.0
379,batagay-alyta,RU,2020-01-09 01:31:13,67.8,130.41,-13.23,74,7,3.06,clear sky,0.0,0.0
380,guia de isora,ES,2020-01-09 01:31:13,28.21,-16.78,62.6,51,20,8.05,few clouds,0.0,0.0
381,necochea,AR,2020-01-09 01:31:14,-38.55,-58.74,64.99,88,100,7.0,overcast clouds,0.0,0.0
382,cockburn town,TC,2020-01-09 01:31:14,21.46,-71.14,78.8,74,75,9.17,broken clouds,0.0,0.0
383,souillac,FR,2020-01-09 01:31:14,45.6,-0.6,50.0,93,100,3.36,overcast clouds,0.0,0.0
384,garden city,US,2020-01-09 01:31:14,43.62,-116.24,45.0,86,90,5.82,overcast clouds,0.0,0.0
385,atambua,ID,2020-01-09 01:31:15,-9.11,124.89,82.9,65,87,5.39,overcast clouds,0.0,0.0
386,kloulklubed,PW,2020-01-09 01:31:16,7.04,134.26,84.2,70,75,10.29,broken clouds,0.0,0.0
387,cayenne,GF,2020-01-09 01:26:59,4.94,-52.33,78.8,83,75,8.05,broken clouds,0.0,0.0
388,saldanha,PT,2020-01-09 01:31:18,41.42,-6.55,39.67,85,1,2.33,clear sky,0.0,0.0
389,faya,SA,2020-01-09 01:31:18,18.39,42.45,57.2,87,75,13.87,broken clouds,0.0,0.0
390,kunming,CN,2020-01-09 01:28:14,25.04,102.71,48.2,70,40,8.95,scattered clouds,0.0,0.0
391,fairbanks,US,2020-01-09 01:29:20,64.84,-147.72,-27.0,64,1,0.89,mist,0.0,0.0
392,oksovskiy,RU,2020-01-09 01:31:19,62.61,39.91,37.18,96,100,11.52,light rain,0.69,0.0
393,shangrao,CN,2020-01-09 01:31:19,28.45,117.97,46.38,67,79,9.62,broken clouds,0.0,0.0
394,hashtrud,IR,2020-01-09 01:31:20,37.48,47.05,27.25,97,100,1.99,light snow,0.0,0.75
395,ugoofaaru,MV,2020-01-09 01:31:20,5.67,73.0,82.0,74,67,11.14,broken clouds,0.0,0.0
396,lexington,US,2020-01-09 01:26:50,38.05,-84.5,37.4,46,1,4.7,clear sky,0.0,0.0
397,biloela,AU,2020-01-09 01:31:20,-24.4,150.51,95.61,18,0,7.34,clear sky,0.0,0.0
398,chumikan,RU,2020-01-09 01:31:21,54.72,135.31,11.91,74,91,8.32,overcast clouds,0.0,0.0
399,toamasina,MG,2020-01-09 01:31:21,-18.17,49.38,77.0,94,75,9.31,shower rain,0.0,0.0
400,shenjiamen,CN,2020-01-09 01:31:21,29.96,122.3,49.73,68,100,6.78,overcast clouds,0.0,0.0
401,ust-kulom,RU,2020-01-09 01:31:22,61.69,53.69,18.1,89,100,14.23,light snow,0.0,0.13
402,coquimbo,CL,2020-01-09 01:31:22,-29.95,-71.34,62.6,82,0,9.17,clear sky,0.0,0.0
403,den helder,NL,2020-01-09 01:31:22,52.96,4.76,48.99,100,90,4.7,mist,0.0,0.0
404,inirida,CO,2020-01-09 01:31:22,3.87,-67.92,75.96,79,23,2.3,few clouds,0.0,0.0
405,oneonta,US,2020-01-09 01:29:44,42.45,-75.06,21.0,73,96,3.0,light snow,0.0,0.5
406,rapid valley,US,2020-01-09 01:31:23,44.06,-103.15,36.0,86,90,9.17,overcast clouds,0.0,0.0
407,sabha,LY,2020-01-09 01:31:23,27.03,14.43,43.02,59,55,7.83,broken clouds,0.0,0.0
408,iskateley,RU,2020-01-09 01:31:23,67.68,53.15,32.49,96,100,25.7,snow,0.0,2.69
409,santa cruz,BR,2020-01-09 01:31:24,-6.22,-36.02,74.98,87,85,2.48,moderate rain,3.81,0.0
410,chernyshevsk,RU,2020-01-09 01:31:24,52.51,117.01,-3.53,96,100,0.89,overcast clouds,0.0,0.0
411,calama,CL,2020-01-09 01:31:24,-22.46,-68.93,60.8,51,2,16.11,clear sky,0.0,0.0
412,bela,PK,2020-01-09 01:31:24,26.23,66.31,54.99,40,0,2.66,clear sky,0.0,0.0
413,baijiantan,CN,2020-01-09 01:31:24,45.63,85.18,11.98,92,100,1.68,overcast clouds,0.0,0.0
414,buchanan,LR,2020-01-09 01:31:25,5.88,-10.05,77.0,94,20,2.8,mist,0.0,0.0
415,synya,RU,2020-01-09 01:31:26,65.37,58.04,19.11,90,100,18.21,light snow,0.0,1.38
416,gat,SN,2020-01-09 01:31:26,14.69,-16.54,68.0,37,52,17.22,broken clouds,0.0,0.0
417,manicore,BR,2020-01-09 01:31:26,-5.81,-61.3,71.35,97,100,1.99,overcast clouds,0.0,0.0
418,nola,CF,2020-01-09 01:31:27,3.52,16.05,66.92,48,64,1.48,broken clouds,0.0,0.0
419,muana,BR,2020-01-09 01:31:27,-1.53,-49.22,76.01,90,100,7.16,overcast clouds,0.0,0.0
420,ostrovnoy,RU,2020-01-09 01:31:28,68.05,39.51,33.48,97,100,14.09,light snow,0.0,0.44
421,zhigalovo,RU,2020-01-09 01:31:28,54.81,105.15,5.54,95,100,1.83,light snow,0.0,0.31
422,gujar khan,PK,2020-01-09 01:31:28,33.26,73.31,37.99,100,0,4.32,mist,0.0,0.0
423,melenci,RS,2020-01-09 01:31:30,45.52,20.32,34.0,92,75,4.07,mist,0.0,0.0
424,kiria,DZ,2020-01-09 01:31:30,36.72,4.57,48.2,93,40,5.82,scattered clouds,0.0,0.0
425,rochester,US,2020-01-09 01:28:00,44.02,-92.46,15.01,66,1,6.93,clear sky,0.0,0.0
426,puerto quijarro,BO,2020-01-09 01:31:30,-19.0,-57.72,75.4,87,0,2.37,clear sky,0.0,0.0
427,tura,RU,2020-01-09 01:31:31,64.27,100.22,-8.43,93,0,5.57,clear sky,0.0,0.0
428,gambela,ET,2020-01-09 01:31:31,8.25,34.59,76.68,68,67,2.91,broken clouds,0.0,0.0
429,bonavista,CA,2020-01-09 01:31:31,48.65,-53.11,31.93,98,100,24.05,snow,0.0,5.94
430,klaksvik,FO,2020-01-09 01:31:31,62.23,-6.59,43.66,67,79,25.32,light rain,0.31,0.0
431,alghero,IT,2020-01-09 01:31:32,40.56,8.32,45.0,87,0,8.05,clear sky,0.0,0.0
432,gravdal,NO,2020-01-09 01:31:32,59.79,5.78,44.6,75,100,20.8,snow,0.0,3.06
433,xiongzhou,CN,2020-01-09 01:31:33,32.34,118.83,39.99,100,90,6.71,light snow,0.0,0.0
434,bandarbeyla,SO,2020-01-09 01:31:33,9.49,50.81,78.58,72,65,16.24,light rain,0.25,0.0
435,evensk,RU,2020-01-09 01:31:34,61.92,159.24,9.61,71,79,12.71,broken clouds,0.0,0.0
436,general roca,AR,2020-01-09 01:31:34,-39.03,-67.58,68.0,28,0,20.8,clear sky,0.0,0.0
437,umm lajj,SA,2020-01-09 01:31:35,25.02,37.27,52.74,51,44,8.95,scattered clouds,0.0,0.0
438,pahrump,US,2020-01-09 01:31:35,36.21,-115.98,55.0,26,1,9.17,clear sky,0.0,0.0
439,tagusao,PH,2020-01-09 01:31:35,9.19,117.81,83.05,69,75,10.71,broken clouds,0.0,0.0
440,college,US,2020-01-09 01:31:35,64.86,-147.8,-27.0,64,1,1.68,mist,0.0,0.0
441,nova prata,BR,2020-01-09 01:31:36,-28.78,-51.61,73.99,83,0,5.99,clear sky,0.0,0.0
442,chapais,CA,2020-01-09 01:31:36,49.78,-74.86,1.4,77,90,11.41,light snow,0.0,0.0
443,bure,NG,2020-01-09 01:31:36,10.52,10.33,64.45,32,0,7.29,clear sky,0.0,0.0
444,marienburg,DE,2020-01-09 01:31:36,52.12,9.98,51.8,93,40,5.82,light rain,0.0,0.0
445,kiunga,PG,2020-01-09 01:31:36,-6.12,141.3,90.43,52,99,4.54,overcast clouds,0.0,0.0
446,maraba,BR,2020-01-09 01:31:36,-5.35,-49.1,82.4,83,75,5.82,thunderstorm,0.0,0.0
447,nome,US,2020-01-09 01:31:37,30.04,-94.42,61.0,77,90,11.41,overcast clouds,0.0,0.0
448,price,US,2020-01-09 01:31:37,39.6,-110.81,30.99,78,75,4.65,broken clouds,0.0,0.0
449,havelock,US,2020-01-09 01:31:37,34.88,-76.9,51.8,49,1,4.43,clear sky,0.0,0.0
450,cam ranh,VN,2020-01-09 01:31:37,11.92,109.15,82.4,65,20,14.99,few clouds,0.0,0.0
451,jalpan,MX,2020-01-09 01:31:37,19.0,-100.36,57.99,63,1,1.99,clear sky,0.0,0.0
452,ponta delgada,PT,2020-01-09 01:31:38,37.73,-25.67,60.8,82,20,5.82,few clouds,0.0,0.0
453,gainesville,US,2020-01-09 01:31:38,29.65,-82.33,50.0,80,40,3.36,scattered clouds,0.0,0.0
454,wana,PK,2020-01-09 01:31:38,32.31,69.59,24.96,19,0,3.18,clear sky,0.0,0.0
455,ikungi,TZ,2020-01-09 01:31:38,-5.13,34.77,60.85,96,95,2.21,overcast clouds,0.0,0.0
456,mahibadhoo,MV,2020-01-09 01:31:39,3.78,72.97,81.66,77,100,10.98,light rain,0.13,0.0
457,calabozo,VE,2020-01-09 01:27:09,8.92,-67.43,83.66,44,9,8.39,clear sky,0.0,0.0
458,nelson bay,AU,2020-01-09 01:31:39,-32.72,152.14,75.99,83,90,17.22,overcast clouds,0.0,0.0
459,mana,NG,2020-01-09 01:31:39,13.03,5.27,67.28,22,3,14.38,clear sky,0.0,0.0
460,waipawa,NZ,2020-01-09 01:31:40,-39.94,176.59,73.87,33,54,9.31,broken clouds,0.0,0.0
461,magpet,PH,2020-01-09 01:31:40,7.1,125.12,80.6,83,75,11.41,broken clouds,0.0,0.0
462,changde,CN,2020-01-09 01:31:40,29.04,111.68,37.15,92,100,8.48,light rain,1.13,0.0
463,yumen,CN,2020-01-09 01:31:40,40.29,97.04,20.07,56,100,3.56,overcast clouds,0.0,0.0
464,richards bay,ZA,2020-01-09 01:31:41,-28.77,32.06,78.42,78,74,11.43,broken clouds,0.0,0.0
465,labytnangi,RU,2020-01-09 01:31:41,66.66,66.39,-1.12,97,100,8.48,light snow,0.0,0.19
466,mazyr,BY,2020-01-09 01:31:41,52.05,29.27,32.58,93,100,10.78,light rain,0.88,0.0
467,havoysund,NO,2020-01-09 01:31:41,71.0,24.66,32.0,68,33,8.05,scattered clouds,0.0,0.0
468,tanout,NE,2020-01-09 01:31:42,14.97,8.88,60.3,25,16,14.63,few clouds,0.0,0.0
469,lichinga,MZ,2020-01-09 01:31:42,-13.3,35.25,64.78,93,100,1.25,light rain,0.19,0.0
470,fort nelson,CA,2020-01-09 01:31:42,58.81,-122.69,-14.8,75,90,2.24,light snow,0.0,0.0
471,saint-raymond,CA,2020-01-09 01:31:42,46.89,-71.84,25.0,79,75,5.82,broken clouds,0.0,0.0
472,katobu,ID,2020-01-09 01:31:42,-4.94,122.53,86.05,73,94,1.19,light rain,2.06,0.0
473,mount isa,AU,2020-01-09 01:31:43,-20.73,139.49,93.2,41,40,10.29,scattered clouds,0.0,0.0
474,seryshevo,RU,2020-01-09 01:31:43,51.09,128.38,2.77,84,0,2.93,clear sky,0.0,0.0
475,ballina,IE,2020-01-09 01:31:43,54.11,-9.15,39.0,90,100,1.01,light rain,0.0,0.0
476,nea stira,GR,2020-01-09 01:30:30,38.18,24.2,44.6,66,40,16.11,scattered clouds,0.0,0.0
477,san ramon,NI,2020-01-09 01:31:44,12.92,-85.84,66.58,80,1,13.31,clear sky,0.0,0.0
478,yago,MX,2020-01-09 01:31:44,21.83,-105.07,68.0,68,75,5.82,broken clouds,0.0,0.0
